id,lat,lng,categoria_pbi,dia_pbi,endereco_pbi,subprefeitura_pbi
7102-1,-23.4964956,-46.7253181,Tradicional,Sábado,"Rua Laudelino Vieira De Campos, 50 - Jd Da Felicidade - São Paulo , 05143-020",Pirituba/Jaraguá
7103-0,-23.5290396,-46.4187047,Tradicional,Sábado,"Rua Joaquim Miguel Dutra, 237 - Jd Celia - São Paulo , 08430-450",Guaianases
7104-8,-23.5758868,-46.7614832,Tradicional,Sábado,"Rua Dr Paulo Ribeiro Coelho, 10 - Jd Antonia - São Paulo , 05374-000",Butantã
7106-4,-23.5496202,-46.4843563,Tradicional,Sábado,"Rua Pde Francisco De Toledo, 10 - Itaquera Cohab I - São Paulo , 03590-000",Penha
7107-2,-23.6597278,-46.6772159,Tradicional,Sábado,"Rua Juca De Azevedo, 50 - Jd Marajoara - São Paulo , 04654-015",Cidade Ademar
7108-0,-23.6090321,-46.4926606,Tradicional,Sábado,"Rua Victoria Marconato Zonta, 214 - Jd Sapopemba - São Paulo , 03975-090",Sapopemba
7109-9,-23.4534823,-46.7483419,Tradicional,Sábado,"Rua Mauro Araujo Ribeiro, 46 - Cid D Abril - São Paulo , 05182-000",Pirituba/Jaraguá
7110-2,-23.5022998,-46.6765416,Tradicional,Sábado,"Rua Salvador Ligabue, 16 - Vila Siqueira - São Paulo , 02722-110",Casa Verde/Cachoeirinha
7111-0,-23.6772949,-46.7641506,Tradicional,Sábado,"Rua Erasmus Grasser, 12 - Jd Imbe - São Paulo , 05863-060",M'Boi Mirim
7113-7,-23.5882627,-46.547045,Tradicional,Sábado,"Rua Antonio Fontoura Xavier, 50 - Vila Paulo Silas - São Paulo , 03264-050",Vila Prudente
7114-5,-23.7553536,-46.7012821,Tradicional,Sábado,"Rua Dr Antonio Simoes De Carvalho, 100 - Jd São Bernardo - São Paulo , 04844-480",Capela Do Socorro
7115-3,-23.5431255,-46.434751,Tradicional,Sábado,"Rua Laura Bossi C Alfredo Ricci, 50 - Itaquera Cohab Ii - São Paulo , 08250-730",Itaquera
7116-1,-23.5108723,-46.514294,Tradicional,Sábado,"Av Gentil Braga, 38 - Vila Buenos Ayres - São Paulo , 03737-020",Penha
7118-8,-23.5884834,-46.5068362,Tradicional,Sábado,"Av Rufino Fernandes Inivarri, 154 - Barreira Grande - São Paulo , 03907-020",Aricanduva/Formosa /Carrão
7122-6,-23.6741401,-46.6385425,Tradicional,Sábado,"Rua Luis Stolb, 35 - Jd Vilas Boas - São Paulo , 04416-060",Cidade Ademar
7123-4,-23.6161928,-46.7202281,Tradicional,Sábado,"Rua Herbert Spencer, 50 - Paraizopolis - São Paulo , 05663-010",Campo Limpo
7125-0,-23.4688986,-46.6851577,Tradicional,Sábado,"Rua Jairo Pinto Araujo, 166 - Jd Ana Maria - São Paulo , 02844-170",Freguesia/Brasilândia
7126-9,-23.6081972,-46.6290926,Tradicional,Sábado,"Rua Guiratinga, 610 - Chac Inglesa - São Paulo , 04141-001",Vila Mariana
7127-7,-23.5094585,-46.3848261,Tradicional,Sábado,"Rua Anastacio Trancoso, 3 - Jd Nelia - São Paulo , 08142-020",Itaim Paulista
7128-5,-23.4878395,-46.4870027,Tradicional,Sábado,"Rua Antonio Leite Penteado, 318 - Jd Veronia - São Paulo , 03816-000",Ermelino Matarazzo
7132-3,-23.726896,-46.6984214,Tradicional,Sábado,"Av Do Arvoreiro, 100 - Capela Do Socorro - São Paulo , 04824-010",Capela Do Socorro
7133-1,-23.6067269,-46.5040083,Tradicional,Sábado,"Rua Felici Tosi, 100 - Sapopemba - São Paulo , 03928-180",Sapopemba
7134-0,-23.6441014,-46.7689728,Tradicional,Sábado,"Rua Odemis, 168 - Jd Umuarama - São Paulo , 05783-180",Campo Limpo
7135-8,-23.7419018,-46.6742714,Tradicional,Sábado,"Av Ver Jose Gomes Moraes Neto, 100 - Parque Residencial - São Paulo , 04849-030",Capela Do Socorro
7137-4,-23.5821354,-46.40469,Tradicional,Sábado,"Rua Coracao De Maca, 50 - Tiradentes Cohab - São Paulo , 08474-230",Cidade Tiradentes
7139-0,-23.4315056,-46.724392,Tradicional,Sábado,"Rua Maximo Barbosa, 30 - Jd Marilu - São Paulo , 02990-000",Pirituba/Jaraguá
7143-9,-23.6156055,-46.6437813,Tradicional,Sábado,"Av Jose Maria Witaker, 1780 - Planalto Paulista - São Paulo , 04057-000",Vila Mariana
7144-7,-23.7067971,-46.690182,Tradicional,Sábado,"Rua Claudio Sergio Bere, 10 - Jd Satelite - São Paulo , 04815-110",Capela Do Socorro
7146-3,-23.5277584,-46.4843166,Tradicional,Sábado,"Rua Jose Aloysio Brandao Vilela, 574 - Jd Nordeste - São Paulo , 03688-100",Penha
7147-1,-23.5596017,-46.6364535,Tradicional,Sábado,"Rua Tagua, 1 - Liberdade - São Paulo , 01508-010",Sé
7148-0,-23.5698982,-46.6510538,Tradicional,Sábado,"Rua Chris Tronbjerg, 10 - Paraiso - São Paulo , 04001-090",Vila Mariana
7153-6,-23.5483013,-46.6190667,Tradicional,Sábado,"Rua Torquato Neto, 500 - Bras - São Paulo , 03041-030",Mooca
7157-9,-23.4595084,-46.7179186,Tradicional,Sábado,"Rua Laranjeiras Do Sul, 30 - Pirituba - São Paulo , 02981-030",Pirituba/Jaraguá
7158-7,-23.7728988,-46.6899354,Tradicional,Sábado,"Rua Marco Aurelio Marilan, 10 - Jd Almeida Prado - São Paulo , 04854-170",Capela Do Socorro
7159-5,-23.4837187,-46.4330191,Tradicional,Sábado,"Av Pedroso Da Silva, 10 - Chac Tres Meninas - São Paulo , 08080-040",São Miguel Paulista
7161-7,-23.5555392,-46.3975611,Tradicional,Sábado,"Rua Camargo Leme, 100 - Vila São Geraldo - São Paulo , 08460-480",Guaianases
7162-5,-23.5630938,-46.6543732,Tradicional,Sábado,"Alameda Ribeirao Preto, 537 - Cerqueira Cezar - São Paulo , 01331-000",Sé
7170-6,-23.4850589,-46.7099232,Tradicional,Sábado,"Praça Monsenhor Escriva, 20 - Jd São Jose - São Paulo , 02968-000",Pirituba/Jaraguá
7171-4,-23.6941441,-46.6434879,Tradicional,Sábado,"Rua Campo De Vinha, 50 - Jd Sta Terezinha - São Paulo , 03572-090",Itaquera
7173-0,-23.5081583,-46.4884374,Tradicional,Sábado,"Rua Rafael Frederico, 70 - Vila Ponte Rasa - São Paulo , 03880-040",Ermelino Matarazzo
7184-6,-23.5746124,-46.7121248,Tradicional,Sábado,"Av Caxingui, 1000 - Jd Raposo Tavares - São Paulo , 05579-001",Butantã
7192-7,-23.591201,-46.4167177,Tradicional,Sábado,"Av Nascer Do Sol, 100 - Sta Etelvina Cohab - São Paulo , 08485-020",Cidade Tiradentes
7196-0,-23.4398953,-46.5772246,Tradicional,Sábado,"Rua Manoel Pereira Rosa, 28 - Jd Fontalis - São Paulo , 02360-001",Jaçanã/Tremenbé
7198-6,-23.5923702,-46.4005426,Tradicional,Sábado,"Rua Cristiano Lobe, 100 - Cid Tiradentes Cohab - São Paulo , 08475-340",Cidade Tiradentes
7200-1,-23.4481777,-46.7087371,Tradicional,Sábado,"Rua Interativa, 8 - Jardim Paulistano - São Paulo , 02820-040",Pirituba/Jaraguá
7203-6,-23.45091,-46.7888719,Tradicional,Sábado,"Rua Presidente Felix Paiva, 150 - Jd Jaragua - São Paulo , 05265-050",Perus
7205-2,-23.6526626,-46.7700301,Tradicional,Sábado,"Rua Francisco Da Cruz Mellao, 213 - Horto Do Ype - São Paulo , 05782-351",Campo Limpo
7207-9,-23.5422847,-46.6456632,Tradicional,Sábado,"Rua Bento Freitas, 50 - Republica - São Paulo , 01220-000",Sé
7208-7,-23.4949971,-46.4965089,Tradicional,Sábado,"Rua Do Acapuzal, 9 - Vila Cisper - São Paulo , 03818-120",Ermelino Matarazzo
7209-5,-23.6025174,-46.4342548,Tradicional,Sábado,"Rua Maria Garcia Betim, 5 - Jd Das Laranjeiras - São Paulo , 08381-040",São Mateus
7210-9,-23.5689442,-46.485297,Tradicional,Sábado,"Rua Dr Celso Pacheco Betim, 100 - Parque Savoy City - São Paulo , 03571-020",Itaquera
7214-1,-23.5011221,-46.5363893,Tradicional,Sábado,"Rua Adelina Linhares, 10 - Jd Piratininga - São Paulo , 03717-040",Penha
7215-0,-23.5640517,-46.7659195,Tradicional,Sábado,"Av Gustavo Berthier, 307 - Vila Dalva - São Paulo , 05386-110",Butantã
7217-6,-23.5197862,-46.4449497,Tradicional,Sábado,"Rua Barao De Godofredo, 50 - Vila Verde - São Paulo , 08230-550",Itaquera
7218-4,-23.5046115,-46.4729072,Tradicional,Sábado,"Rua Quilombo Do Ambrosio, 20 - Vila Monte Santo - São Paulo , 08062-020",São Miguel Paulista
7219-2,-23.6526381,-46.6115963,Tradicional,Sábado,"Rua Cancao Do Exilio, 65 - Sacoma - São Paulo , 04194-290",Ipiranga
7220-6,-23.5277741,-46.3964742,Tradicional,Sábado,"Rua Da Conquistag, 17 - Cdhu Camargo Velho - São Paulo , 08143-430",Itaim Paulista
7222-2,-23.5246843,-46.4277086,Tradicional,Sábado,"Rua Jose Martins Dos Santos, 100 - Lajeado - São Paulo , 08430-110",Guaianases
7224-9,-23.6109994,-46.5920917,Tradicional,Sábado,"Rua Embu De Heliopolis, 200 - Heliopolis - São Paulo , 04235-185",Ipiranga
7225-7,-23.4131035,-46.7500977,Tradicional,Sábado,"Rua Recanto Dos Humildes, S/N - Recanto Dos Humildes - São Paulo , 05209-000",Perus
7230-3,-23.6368583,-46.6003537,Tradicional,Sábado,"Praça Prof Jaime Poggi, 10 - Jardim Maria Estela - São Paulo , 04181-070",Ipiranga
7233-8,-23.8565891,-46.70789372,Tradicional,Sábado,"Av Primavera, S/N - Vila Vargem Grande - São Paulo , 04896-360",Parelheiros
7234-6,-23.6259018,-46.740812,Tradicional,Sábado,"Rua Colantonio, 314 - Vila Andrade - São Paulo , 05726-080",Campo Limpo
7235-4,-23.5449906,-46.4202593,Tradicional,Sábado,"Rua Irmao Deodoro, 100 - Vila Princesa Isabel - São Paulo , 08410-410",Guaianases
7238-9,-23.5633105,-46.4331312,Tradicional,Sábado,"Rua Prof Hasegawa, 100 - Guaianazes - São Paulo , 08260-090",Itaquera
7239-7,-23.5344594,-46.4585974,Tradicional,Sábado,"Rua Dr Olivio Montenegro, 50 - Jardim Itapemirim - São Paulo , 08220-740",Itaquera
7240-0,-23.447289,-46.5014301,Tradicional,Sábado,"Rua Caldas Novas, 10 - Vila Nova Esperanca - São Paulo , 05164-090",Pirituba/Jaraguá
7241-9,-23.6326946,-46.7555068,Tradicional,Sábado,"Rua Cardoso Moreira, 100 - Jardim Olinda - São Paulo , 05766-290",Campo Limpo
7242-7,-23.7639208,-46.7076284,Tradicional,Sábado,"Rua Marta Maria Bernardes,  - Vila Natal - São Paulo , 04865-000",Capela Do Socorro
7244-3,-23.5346591,-46.6269916,Orgânica,Sábado,"Rua Cantareira, 1000 - Centro - São Paulo , 01103-200",Sé
7246-0,-23.4415463,-46.7078845,Tradicional,Sábado,"Rua Alexandre Silva, 100 - Jardim Brasilia - São Paulo , 02859-010",Freguesia/Brasilândia
7248-6,-23.769548,-46.7228717,Tradicional,Sábado,"Rua Uirapuru Do Sertao, S/N - Parelheiros - São Paulo , 04864-090",Parelheiros
7252-4,-23.508461,-46.6619345,Tradicional,Sábado,"Rua Reims, 50 - Casa Verde - São Paulo , 02517-010",Casa Verde/Cachoeirinha
7256-7,-23.6169325,-46.4788882,Noturna,Sábado,"Rua Cachoeira De Minas, 10 - São Mateus - São Paulo , 03971-010",São Mateus
7263-0,-23.6656515,-46.7625109,Tradicional,Sábado,"Rua Andre Lens, 300 - Jardim São Luiz - São Paulo , 05862-130",M'Boi Mirim
7265-6,-23.556319,-46.4532695,Tradicional,Sábado,"Rua Lagoa Feia, 303 - Vila Carmosina - São Paulo , 08290-410",Itaquera
7267-2,-23.6333022,-46.7221829,Orgânica,Sábado,"Parque Burle Marx, 200 - Vila Andrade - São Paulo , 05707-400",Campo Limpo
7268-0,-23.5488228,-46.4248892,Tradicional,Sábado,"Rua Rodolfo Albino Silva, 25 - Guainazes - São Paulo , 08420-580",Guaianases
7269-9,-23.5779772,-46.4806246,Tradicional,Sábado,"Av Afonso Penteado, 2019 - Parque Do Carmo - São Paulo , 08270-001",São Mateus
7270-2,-23.5994806,-46.4854674,Tradicional,Sábado,"Av Mateo Bei, 1900 - São Mateus - São Paulo , 03949-100",São Mateus
7271-0,-23.5826087,-46.6530661,Orgânica,Sábado,"Rua Curitiba, 290 - Paraiso - São Paulo , 04005-030",Vila Mariana
7272-9,-23.5667286,-46.5103573,Noturna,Sábado,"Rua Antonio Caldeira, 125 - Vila Antonieta - São Paulo , 03475-040",Aricanduva/Formosa /Carrão
7293-1,-23.6513486,-46.7073947,Tradicional,Sábado,"Praça Floriano Peixoto, 80 - Santo Amaro - São Paulo , 04750-010",Santo Amaro
7319-9,-23.6172379,-46.7399726,Tradicional,Sábado,"Rua Anatole De Baudot, 200 - Vila Suzana - São Paulo , 05641-100",Campo Limpo
7354-7,-23.5278799,-46.6733949,Orgânica,Sábado,"Rua Dona Ana Germaine Buchard, 286 - Agua Branca - São Paulo , 05002-061",Lapa
7370-9,-23.5354697,-46.4540865,Tradicional,Sábado,"Av David D Ferreira, S/N  - Itaquera - São Paulo , 08210-610",Itaquera
7380-6,-23.5656289,-46.3958944,Tradicional,Sábado,"Av Utaro Kanai C/ Festa Chinesa, 432 - Jardim São Paulo - São Paulo , 08465-000",Guaianases
7390-3,-23.5184233,-46.7003616,Tradicional,Sábado,"Rua Dom Romeu Alberti, 50 - Lapa De Baixo - São Paulo , 05069-050",Lapa
7400-4,-23.663848,-46.749173,Tradicional,Sábado,"Rua Jose Rodrigues Maciel, 33 - São Luis - São Paulo , 05823-070",M'Boi Mirim
7401-2,-23.622794,-46.5971162,Tradicional,Sábado,"Rua Santo Antonio De Categero, 100 - Vila Natalia - São Paulo , 04251-010",Ipiranga
7406-3,-23.5134189,-46.5214051,Tradicional,Sábado,"Rua Crubixa, 40 - Vila Araguaia - São Paulo , 03735-140",Penha
7481-0,-23.5034642,-46.7153691,Tradicional,Sábado,"Rua Preta, 10 - Jd Iris - São Paulo , 05144-060",Pirituba/Jaraguá
7715-1,-23.53770852,-46.39890287,Tradicional,Sábado,"Rua Cabral De Ataide,  - Lajeado - São Paulo , 08451-120",Guaianases
7726-7,-23.6002168,-46.4807591,Tradicional,Sábado,"Rua Margarida Cardoso Dos Santos, 50 - Cid São Mateus - São Paulo , 03961-010",São Mateus
7806-9,-23.5199493,-46.6831355,Tradicional,Sábado,"Rua Pablo Picasso, 1 - Perdizes - São Paulo , 05033-120",Lapa
7846-8,-23.5147181,-46.4544074,Tradicional,Sábado,"Rua Flor Do Espirito Santo, 10 - Vila Jacui - São Paulo , 08050-080",São Miguel Paulista
7882-4,-23.6187242,-46.7479323,Tradicional,Sábado,"Rua Miguel Masi Neto, 657 - Jardim Das Palmas - São Paulo , 05749-330",Campo Limpo
7920-0,-23.4996307,-46.4518336,Tradicional,Sábado,"Rua Joao Felisberto Moreira, 12 - Vila Jacui - São Paulo , 08060-140",São Miguel Paulista
7930-8,-23.4945908,-46.4429308,Tradicional,Sábado,"Rua Daniel Bernardo, 181 - São Miguel Paulista - São Paulo , 08010-100",São Miguel Paulista
7973-1,-23.700665,-46.6504959,Tradicional,Sábado,"Rua Piavunas, 69 - Bal São Francisco - São Paulo , 04473-040",Cidade Ademar
7975-8,-23.5189215,-46.7051909,Tradicional,Sábado,"Rua Dronsfield, 263 - Lapa - São Paulo , 05074-000",Lapa
7977-4,-23.5282869,-46.5706862,Tradicional,Sábado,"Rua São Felippe, 737 - Parque São Jorge - São Paulo , 03085-010",Mooca
7981-2,-23.5868536,-46.6086236,Orgânica,Sábado,"Rua Xavier De Almeida, 112 - Ipiranga - São Paulo , 04211-000",Ipiranga
7985-5,-23.5924279,-46.5128217,Tradicional,Sábado,"Rua Joao Da Praia, 55 - Parque Dos Bancarios - São Paulo , 03923-035",Sapopemba
